1	false	-1.5349004202869260288000000000e+019	-1.5349004317822501583000000000e+019
2	false	-3.0944522094726562500000000000e+002	-3.0944520936141372840000000000e+002
3	false	1.6950704996352000000000000000e+013	1.6950704886870091527956201472e+013
4	false	-5.1556342400000000000000000000e+008	-5.1556341022160033828004954112e+008
5	false	1.3550824541336371200000000000e+017	1.3550824193444020224000000000e+017
6	false	-6.1944074979411755008000000000e+019	-6.1944072978653282718645938803e+019
7	false	-1.9080343627929687500000000000e+002	-1.9080344170000000000000000000e+002
8	false	-5.7435696000000000000000000000e+007	-5.7435697141628164763900703765e+007
9	false	1.2545521259307861328125000000e+000	1.2545521593016698676000000000e+000
10	false	-4.2922789062500000000000000000e+004	-4.2922789071078152744701190433e+004
11	false	2.8539357065379840000000000000e+015	2.8539356688951721350000000000e+015
12	false	-1.1499074795634285262929920000e+024	-1.1499074910926435726572654304e+024
13	false	-5.9292671203613281250000000000e+001	-5.9292670123163289284354403572e+001
14	false	-6.3105181386014720000000000000e+015	-6.3105180690748657682821939200e+015
15	false	-5.1049792968750000000000000000e+004	-5.1049791600000000000000000000e+004
16	false	-1.5942995669320225715637207031e-003	-1.5942995552563373075000000000e-003
17	false	2.1865809920000000000000000000e+009	2.1865810198159289610649257780e+009
18	false	1.8328740293928550400000000000e+017	1.8328740282217842077000000000e+017
19	false	1.3532906250000000000000000000e+006	1.3532906685101768704000000000e+006
20	false	3.0953485107421875000000000000e+002	3.0953485250000000000000000000e+002
21	false	-1.2811796175912960000000000000e+016	-1.2811796648359362560000000000e+016
22	false	6.1934888000000000000000000000e+007	6.1934888512477273190000000000e+007
23	false	1.6724875987317242295593467904e+028	1.6724876258884899180130598912e+028
24	false	5.4145736367065684970045440000e+025	5.4145737500010444486817584510e+025
25	false	-4.2960698736640000000000000000e+012	-4.2960699024522556213884354560e+012
26	false	1.1195449117229045092147647622e-018	1.1195448820000000000000000000e-018
27	false	-4.1181377887071109120000000000e+018	-4.1181378559354387746159424844e+018
28	false	4.1192479133605957031250000000e+000	4.1192480935189334653760505648e+000
29	false	2.7313866342400000000000000000e+011	2.7313866592319236588997443584e+011
30	false	3.6684771840000000000000000000e+009	3.6684772347802863922992644096e+009
31	false	7.5643824000000000000000000000e+007	7.5643823719024057781741158400e+007
32	false	2.0044301285783075196764160000e+024	2.0044301765398421113212502016e+024
33	false	7.0336569671680000000000000000e+013	7.0336569078420259648359628800e+013
34	false	5.8394835200000000000000000000e+008	5.8394837125758702760354643968e+008
