000001	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019
000002	false	-3.1000000000000000000000000000e+002	-3.0944520936141372840000000000e+002
000003	false	1.6950704886870000000000000000e+013	1.6950704886870091527956201472e+013
000004	false	-5.1556341100000000000000000000e+008	-5.1556341022160033828004954112e+008
000005	false	1.3550824193444020200000000000e+017	1.3550824193444020224000000000e+017
000006	false	-6.1944072978653282719000000000e+019	-6.1944072978653282718645938803e+019
000007	false	-1.9100000000000000000000000000e+002	-1.9080344170000000000000000000e+002
000008	false	-5.7435698000000000000000000000e+007	-5.7435697141628164763900703765e+007
000009	false	1.0000000000000000000000000000e+000	1.2545521593016698676000000000e+000
000010	false	-4.2923000000000000000000000000e+004	-4.2922789071078152744701190433e+004
000011	false	2.8539356688951720000000000000e+015	2.8539356688951721350000000000e+015
000012	false	-1.1499074910926435726572660000e+024	-1.1499074910926435726572654304e+024
000013	false	-6.0000000000000000000000000000e+001	-5.9292670123163289284354403572e+001
000014	false	-6.3105180690748660000000000000e+015	-6.3105180690748657682821939200e+015
000015	false	-5.1050000000000000000000000000e+004	-5.1049791600000000000000000000e+004
000016	false	-1.0000000000000000000000000000e+000	-1.5942995552563373075000000000e-003
000017	false	2.1865810190000000000000000000e+009	2.1865810198159289610649257780e+009
000018	false	1.8328740282217842000000000000e+017	1.8328740282217842077000000000e+017
000019	false	1.3532900000000000000000000000e+006	1.3532906685101768704000000000e+006
000020	false	3.0900000000000000000000000000e+002	3.0953485250000000000000000000e+002
000021	false	-1.2811796648359363000000000000e+016	-1.2811796648359362560000000000e+016
000022	false	6.1934888000000000000000000000e+007	6.1934888512477273190000000000e+007
000023	false	1.6724876258884899180130598912e+028	1.6724876258884899180130598912e+028
000024	false	5.4145737500010444486817584000e+025	5.4145737500010444486817584510e+025
000025	false	-4.2960699024530000000000000000e+012	-4.2960699024522556213884354560e+012
000026	false	0.0000000000000000000000000000e+000	1.1195448820000000000000000000e-018
000027	false	-4.1181378559354387750000000000e+018	-4.1181378559354387746159424844e+018
000028	false	4.0000000000000000000000000000e+000	4.1192480935189334653760505648e+000
000029	false	2.7313866592300000000000000000e+011	2.7313866592319236588997443584e+011
000030	false	3.6684772340000000000000000000e+009	3.6684772347802863922992644096e+009
000031	false	7.5643823000000000000000000000e+007	7.5643823719024057781741158400e+007
000032	false	2.0044301765398421113212500000e+024	2.0044301765398421113212502016e+024
000033	false	7.0336569078420000000000000000e+013	7.0336569078420259648359628800e+013
000034	false	5.8394837100000000000000000000e+008	5.8394837125758702760354643968e+008
000035	false	1.4759674000000000000000000000e+007	1.4759674560000000000000000000e+007
000036	false	-1.0000000000000000000000000000e+000	-3.5333764934542475890000000000e-006
000037	false	4.4485478874692849035000000000e+019	4.4485478874692849035716329472e+019
000038	false	0.0000000000000000000000000000e+000	3.9868202244888330240000000000e-010
000039	false	-1.6915140000000000000000000000e+006	-1.6915130621100032000000000000e+006
000040	false	0.0000000000000000000000000000e+000	3.8099623730000000000000000000e-010
000041	false	-7.0655822000000000000000000000e+008	-7.0655821941005581555646767884e+008
000042	false	-9.0000000000000000000000000000e+000	-8.8517917078129740888827494400e+000
000043	false	0.0000000000000000000000000000e+000	4.0004002819402455330000000000e-005
000044	false	3.2139970647832184000000000000e+016	3.2139970647832184698490060800e+016
000045	false	7.4000000000000000000000000000e+001	7.4120240098554510903944937472e+001
000046	false	4.7700653933162000000000000000e+013	4.7700653933162435170000000000e+013
000047	false	-8.1572828716247740502413149000e+025	-8.1572828716247740502413148160e+025
000048	false	-3.9777600000000000000000000000e+005	-3.9777509854211805242541998080e+005
000049	false	9.8082400000000000000000000000e+005	9.8082439596470997728376152480e+005
000050	false	-8.4515036900000000000000000000e+008	-8.4515036801170923674186196700e+008
000051	false	-4.5634952461471390813000000000e+019	-4.5634952461471390812004679680e+019
000052	false	1.6724876258884899181708334877e+028	1.6724876258884899181708334877e+028
000053	false	-7.5782681469706116616629000000e+024	-7.5782681469706116616628994048e+024
000054	false	9.9610000000000000000000000000e+003	9.9612225461519646720000000000e+003
000055	false	-7.2000000000000000000000000000e+001	-7.1476810230567689570000000000e+001
000056	false	-2.6141000000000000000000000000e+004	-2.6140580077834013395361202176e+004
000057	false	0.0000000000000000000000000000e+000	1.0000000000000000000000000000e-028
000058	false	-6.2142393000000000000000000000e+009	-6.2142392996107117633235379997e+009
000059	false	-5.7597874773600000000000000000e+011	-5.7597874773521461281689726077e+011
000060	false	1.3320378000000000000000000000e+007	1.3320378324472561664000000000e+007
000061	false	-6.0453404470000000000000000000e+009	-6.0453404469521394833731616768e+009
000062	false	3.2576587569568753100000000000e+017	3.2576587569568753170000000000e+017
000063	false	7.3779423291418400000000000000e+015	7.3779423291418405886217945088e+015
000064	false	4.7765696024674304000000000000e+017	4.7765696024674304000000000000e+017
000065	false	0.0000000000000000000000000000e+000	1.1514940065130217472000000000e-007
000066	false	-2.3000000000000000000000000000e+001	-2.2582943000000000000000000000e+001
000067	false	-1.4665601386148137501000000000e+020	-1.4665601386148137500915891994e+020
000068	false	5.3411990900000000000000000000e+009	5.3411990900154209485038434690e+009
000069	false	4.1896656512995756890000000000e+018	4.1896656512995756890000000000e+018
000070	false	-1.6327961000000000000000000000e+007	-1.6327960033918447560000000000e+007
000071	false	-3.8400000000000000000000000000e+002	-3.8373432164205199360000000000e+002
000072	false	-5.1556341100000000000000000000e+008	-5.1556341022160033828070302363e+008
000073	false	3.7915495747219236064455210000e+024	3.7915495747219236064455219312e+024
000074	false	1.4795287841220800000000000000e+014	1.4795287841220836579057074176e+014
000075	false	5.5262075860540433733442600000e+023	5.5262075860540433733442606704e+023
000076	false	1.0000000000000000000000000000e+000	1.0000000000000000000000000000e+000
000077	false	7.2522056190000000000000000000e+009	7.2522056195244571188583727104e+009
000078	false	-4.8877000000000000000000000000e+004	-4.8876501158927988172827656192e+004
000079	false	0.0000000000000000000000000000e+000	3.7790107020000000000000000000e-011
